date,camera,filename,minio_key,preset,status,started_at,caption_seconds,total_tokens,model,alert_category,full_caption
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T200000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T200000.jpg,lpr_prompts,done,2026-06-08T21:56:58.104910+00:00,0.69,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T201500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T201500.jpg,lpr_prompts,done,2026-06-08T21:56:58.851272+00:00,0.735,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T203000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T203000.jpg,lpr_prompts,done,2026-06-08T21:56:59.636724+00:00,0.743,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T204500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T204500.jpg,lpr_prompts,done,2026-06-08T21:57:00.441837+00:00,0.714,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T210000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T210000.jpg,lpr_prompts,done,2026-06-08T21:57:01.211903+00:00,0.776,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T211500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T211500.jpg,lpr_prompts,done,2026-06-08T21:57:02.053757+00:00,1.497,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [
      {
        ""vehicle_id"": 1,
        ""make"": ""Chevrolet"",
        ""model"": ""Impala"",
        ""year_range"": ""2012-2015"",
        ""color"": {
          ""primary"": ""dark"",
          ""finish"": ""glossy"",
          ""full_description"": ""dark glossy""
        },
        ""body_style"": ""Sedan"",
        ""confidence"": {
          ""make_model"": 0.8,
          ""color"": 0.9
        },
        ""occlusion"": ""partially occluded"",
        ""bounding_box"": [250, 650, 480, 999]
      },
      {
        ""vehicle_id"": 2,
        ""make"": ""Chevrolet"",
        ""model"": ""Impala"",
        ""year_range"": ""2012-2015"",
        ""color"": {
          ""primary"": ""dark"",
          ""finish"": ""glossy"",
          ""full_description"": ""dark glossy""
        },
        ""body_style"": ""Sedan"",
        ""confidence"": {
          ""make_model"": 0.8,
          ""color"": 0.9
        },
        ""occlusion"": ""partially occluded"",
        ""bounding_box"": [50, 480, 350, 820]
      }
    ],
    ""vehicle_count"": {
      ""total"": 2,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 2,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T213000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T213000.jpg,lpr_prompts,done,2026-06-08T21:57:03.600508+00:00,0.714,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T214500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T214500.jpg,lpr_prompts,done,2026-06-08T21:57:04.372072+00:00,0.725,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T221500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T221500.jpg,lpr_prompts,done,2026-06-08T21:57:05.151004+00:00,0.718,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T223000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T223000.jpg,lpr_prompts,done,2026-06-08T21:57:05.918765+00:00,1.472,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [
      {
        ""vehicle_id"": 1,
        ""make"": ""Chevrolet"",
        ""model"": ""Impala"",
        ""year_range"": ""2010-2015"",
        ""color"": {
          ""primary"": ""dark"",
          ""finish"": ""matte"",
          ""full_description"": ""dark matte""
        },
        ""body_style"": ""Sedan"",
        ""confidence"": {
          ""make_model"": 0.85,
          ""color"": 0.8
        },
        ""occlusion"": ""partially occluded"",
        ""bounding_box"": [255, 630, 490, 999]
      },
      {
        ""vehicle_id"": 2,
        ""make"": ""Chevrolet"",
        ""model"": ""Impala"",
        ""year_range"": ""2010-2015"",
        ""color"": {
          ""primary"": ""dark"",
          ""finish"": ""matte"",
          ""full_description"": ""dark matte""
        },
        ""body_style"": ""Sedan"",
        ""confidence"": {
          ""make_model"": 0.85,
          ""color"": 0.8
        },
        ""occlusion"": ""partially occluded"",
        ""bounding_box"": [50, 630, 345, 814]
      }
    ],
    ""vehicle_count"": {
      ""total"": 2,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 2,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T224500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T224500.jpg,lpr_prompts,done,2026-06-08T21:57:07.450703+00:00,0.737,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T230000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T230000.jpg,lpr_prompts,done,2026-06-08T21:57:08.244344+00:00,0.755,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T231500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T231500.jpg,lpr_prompts,done,2026-06-08T21:57:09.057322+00:00,0.729,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T233000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T233000.jpg,lpr_prompts,done,2026-06-08T21:57:09.843090+00:00,0.798,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T234500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T234500.jpg,lpr_prompts,done,2026-06-08T21:57:10.698269+00:00,0.708,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T000000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T000000.jpg,lpr_prompts,done,2026-06-08T22:00:45.024787+00:00,0.911,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T001500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T001500.jpg,lpr_prompts,done,2026-06-08T22:00:45.993350+00:00,0.719,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T003000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T003000.jpg,lpr_prompts,done,2026-06-08T22:00:46.769161+00:00,0.748,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T004500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T004500.jpg,lpr_prompts,done,2026-06-08T22:00:47.572128+00:00,0.754,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T010000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T010000.jpg,lpr_prompts,done,2026-06-08T22:00:48.375877+00:00,0.707,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T011500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T011500.jpg,lpr_prompts,done,2026-06-08T22:00:49.139202+00:00,0.781,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T013000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T013000.jpg,lpr_prompts,done,2026-06-08T22:00:49.974720+00:00,0.716,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T014500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T014500.jpg,lpr_prompts,done,2026-06-08T22:00:50.744939+00:00,0.742,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T020000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T020000.jpg,lpr_prompts,done,2026-06-08T22:00:51.543494+00:00,0.777,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T021500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T021500.jpg,lpr_prompts,done,2026-06-08T22:00:52.378883+00:00,0.713,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_4,DT_10th_and_Madison_Jefferson_4_20260605T023000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_4/DT_10th_and_Madison_Jefferson_4_20260605T023000.jpg,lpr_prompts,done,2026-06-08T22:00:53.146981+00:00,0.712,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
